,Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
17,PCMD020,Trọn bộ tản nhiệt nước PC Phanteks Enthoo Primo (Lắp ráp theo yêu cầu),24 tháng,0,50901000,img/FAN/250_42753_modding_pc_phanteks_primo_st_03_1.jpg,"['- Tản nhiệt nước Custom là giải pháp làm mát cao cấp nhất giành cho các bộ máy tính Desktop PC, tăng khả năng làm mát cho hệ thống từ 20-50%, ngoài ra giảm độ ồn tới 50% do diện tích toả nhiệt lớn cùng vẻ đẹp khó cưỡng là những lý do mà những hệ thống PC Gaming, Workstation ngày càng sử dụng tản nhiệt nước nhiều hơn \r', '- Với các linh kiện được lựa chọn kỹ càng, đến từ các thương hiệu hàng đầu thế giới, những hệ thống Modding PC Made by HANOICOMPUTER đảm bảo hoạt động bền bỉ và đem lại vẻ đẹp độc đáo cho hệ thống của bạn \r', '- Lưu ý: \r', '- - Khách hàng có thể tuỳ chọn màu nước theo ý thích \r', '- - Khách hàng có thể tuỳ biến đường nước theo ý thích, chi phí có thể tăng hoặc giảm tuỳ thuộc đường nước khách hàng yêu cầu  \r']"
18,FANB060,Block CPU  Freezemod INTEL - PM3D,24 tháng,0,699000,img/FAN/250_41875_block_cpu_freezemod_intel___pm3d_rgb_0002_3.jpg,"['- Freezemod block cpu là đế tản nhiệt nước giá rẻ, hiệu năng tầm trung.\r', '- Freezemod phục vụ nhu cầu cơ bản nhất đối với các bộ máy tản nhiệt nước!']"
19,FANB076,EK-Velocity RGB - Full Nickel,24 tháng,0,2939000,img/FAN/250_43977_ek_velocity_rgb___full_nickel_0002_3.jpg,['- EK-Velocity là phiên bản đế tản nhiệt nước cao cấp với thiết kế hoàn toàn mới và đáp ứng được nhu cầu của đại đa số người dùng']
20,FANB113,EK-Quantum Magnitude Accent - Red,24 tháng,999000,859000,img/FAN/250_53997_ek_quantum_magnitude_accent___red__1_.jpg,"['- Vòng màu xung quanh block, sử dụng để thay thế cho viền của block EK Magnitude, giúp thay đổi màu sắc viền của block.']"
21,FAVG080,EK-Vector Strix RTX 2080 Backplate - Nickel,24 tháng,0,1469000,img/FAN/250_45580_ek_vector_strix_rtx_2080_backplate_nickel_0000_1.jpg,"['- Backplate ốp phía sau card đồ hoạ, ngoài tác dụng trang trí, backplate còn có tác dụng bảo vệ bo mạch của card và tản nhiệt ở phía mặt lưng.']"
22,RADI068,EK-CoolStream Classic SE 240,24 tháng,0,1309000,img/FAN/250_46514_radiator_ek_coolstream_classic_se_240_0002_3.jpg,"['- EK-CoolStream Classic SE là két tản nhiệt nước chuyên dụng với thiết kế đặc biệt ưu việt.\r', '- Là sản phẩm tản nhiệt tốt nhất trong phân khúc độ dày 30mm!']"
23,PUMP037,D5 Pump Top + Cover Bykski B-D5COV-XT Black. ,24 tháng,0,899000,img/FAN/250_35656_d5_pump_top_cover_bykski_b_d5cov_xt_black_0002_3.jpg,"['- Lưu ý: Đây chỉ là phụ kiện bơm, cần mua thêm bơm để hoạt động, xem trong phần tương thích!\r', '- Hãng sản xuất: Bykski\r', '- Chủng loại D5 Pump Top + Cover Bykski B-D5COV-XT Black\r', '- Số đầu in-out 2-2\r', '- Chất liệu: Nhựa Acrylic, nhôm\r']"
24,PUMP081,EK-XRES 140 SPC PWM Classic RGB - Plexi (incl. pump) ,24 tháng,0,2679000,img/FAN/250_46445_ek_xres_140_spc_pwm_classic_rgb___plexi__incl__pump__0001_1__1_.jpg,"['- Combo tank với bơm kết hợp EK-XRES 140 SPC PWM Classic RGB - Plexi (bao gồm bơm) đem tới hiệu năng bơm nước cao cấp và kiểm soát tốc độ thông qua điều tốc PWM đầy đủ cho quá trình vận hành êm ái.\r', '- Dòng bơm SPC với mức giá thành hợp lý nhưng vẫn đem lại hiệu suất đầy đủ cho các cỗ máy sử dụng tản nhiệt nước.']"
25,TANK031,Tank 300mm x 50mm OEM. ,24 tháng,0,599000,img/FAN/250_32614_tank_300mm_x_50mm_oem.jpg,"['- Tank chứa nước dành cho tản nhiệt nước Custom\r', '- Tank có chiều cao 300mm']"
26,TANK079,EK-RES X3 150 Lite,24 tháng,1629000,1499000,img/FAN/250_37493_ek_res_x3_150_lite_0000_1__3_.jpg,['- EK-RES X3 150 Lite is a cylindrical reservoir primarily made to be paired with EK-XTOP Revo Dual D5 but can also be used as a standalone reservoir.']
27,NUEK007,EK-CryoFuel Solid Neon Green (Premix 1000mL),24 tháng,729000,629000,img/FAN/250_44222_ek_cryofuel_solid_neon_green__premix_1000ml__0002_1__2_.jpg,"['- Dung dịch tản nhiệt chuyên dụng loại pha sẵn 1000mL\r', '- (KHÔNG CẦN PHA THÊM NƯỚC CẤT)\r', '- Sản phẩm có tông màu xanh neon đục']"
28,FITT302,EK-Torque HTC-16 - Black,24 tháng,0,149000,img/FAN/250_48401_ek_torque_htc_16___black_0000_layer_2.jpg,"['- Fit ống cứng 16 mm mới của EK được thiết kế để sử dụng với các ống rắn như Acrylic và PETG. Với thiết kế nổi bật và đồng nhất, cũng như không chèn logo trên sản phẩm mang lại vẻ đẹp cao cấp. Chúng có thể được bổ sung bởi các vòng màu có thể hoán đổi cho nhau ( ban riêng ), và là một lựa chọn lý tưởng cho bất kỳ ai cũng như là một kết hợp hoàn hảo với các sản phẩm dòng EK-Quantum.']"
29,FITT224,Fitting nhiệt độ Freezemod  WDXS-ZJ,24 tháng,0,199000,img/FAN/250_42608_fitting_nhi___t_______freezemod__wdxs_zj_0000_1.jpg,"['- Tích hợp màn hình thông báo nhiệt độ nước tản nhiệt custom\r', '- Gắn vào vị trí thay thế Fit stop, kết hợp với Fitting chong chóng Freezemod LSJ-TM (FITT231)']"
30,FITT265,EK-Torque HTC-12 Color Rings Pack - Gold ( 10 pcs ),24 tháng,0,419000,img/FAN/250_47205_ek_torque_htc_12_color_rings_pack___gold__1_.jpg,['']
31,FITT223,EK-AF Pass-Through G1/4 - Black,24 tháng,0,209000,img/FAN/250_42426_ek_af_pass_through_g14___black_0001_1__2_.jpg,['']
32,FITT310,EK-Torque HTC-14 Color Rings Pack - Black (10pcs),24 tháng,0,369000,img/FAN/250_49656_ek_torque_htc_14_color_rings_pack___black__10pcs__0000_1__2_.jpg,['- EK-Torque HTC 14 Color Rings Pack là các vòng màu thay đổi dành cho fitting 14mm mới của EK được thiết kế để sử dụng với ống cứng OD 14mm như Acrylic và PETG. Chúng được làm bằng nhôm anode']
33,FITT052,Fitting Barrow OD14 Matt Blue  ,24 tháng,0,99000,img/FAN/250_32136_fitting_barrow_od14_matt_blue_1.jpg,"['- Fitting dùng để nối ống nước với các linh kiện tản nhiệt nước như block, tank, radiator, v.v…\r', '- Fitting chuyên dụng cho ống cứng, bao gồm doăng chống rò, mút ống tốt\r', '- Thích hợp với ống OD 14mm \r', '- Sử dụng ren G1/4 phổ thông, tương thích 99% các linh kiện tản nước hiện tại\r', '- Màu xanh dương']"
34,HHTL364,EK-Torque HTC-12 Color Rings Pack - Purple ( 10 pcs ) (HÀNG THANH LÝ),24 tháng,430000,119000,img/FAN/250_54356_47204_ek_torque_htc_14_color_rings_pack___purple__10pcs__0000_1__2_.jpg,['']
35,NUEK019,EK-CryoFuel Lime Yellow (Premix 1000mL),24 tháng,0,629000,img/FAN/250_48403_ek_cryofuel_lime_yellow__premix_1000ml__0001_1__3_.jpg,"['- Dung dịch tản nhiệt chuyên dụng loại pha sẵn 1000mL\r', '- (KHÔNG CẦN PHA THÊM NƯỚC CẤT)\r', '- Sản phẩm có tông màu vàng chanh trong suốt']"
36,CABS008,Cáp Riser Li-Heat PCI-Express 16x 3.0 (25cm) Type-A,24 tháng,1399000,999000,img/FAN/250_44468_cable_riser_li_heat_pci_express_16x_30_30cm_type_a_1.jpg,['']
37,TOOL029,EK-RGB Extension Cable (510mm),24 tháng,0,209000,img/FAN/250_42665_ek_rgb_extension_cable_510mm_1.jpg,['- Dây nối dài dây tín hiệu RGB 4 pin với phần kết nối male-male có thể tháo rời']
38,PUMP115,EK-Quantum Kinetic TBE 160 DDC PWM D-RGB - Plexi,12 tháng,5899000,5599000,img/FAN/250_53056_ek_quantum_kinetic_tbe_160_ddc_pwm_d_rgb___plexi_1_0000_1.jpg,"['- EK-Quantum Kinetic TBE 160 DDC PWM D-RGB - Plexi là combo bơm và tank hình trụ đã được rất nhiều người tin dùng với hiệu suất và chất lượng cao nhưng kích thước nhỏ gọn.\r', '- Combo bơm kèm tank Kinetic mới thuộc dòng sản phẩm EK Quantum cao cấp hàng đầu của EKWB. Nay sản phẩm được trang bị thêm đèn led D-RGB độc đáo và bơm DDC 3.2\r', '- Tank chứa nước được trang bị tổng cộng sáu cổng G1 / 4 để người dùng có thể tối ưu các vị trí vào và ra của chất lỏng.\r', '- Phần lõi bơm DDC tích hợp sẵn tản nhiệt ở bên dưới.']"
39,FITT114,Fitting Bykski Hardtube OD14 Luxury Gold.  ,24 tháng,0,59000,img/FAN/250_35658_tb23rrorrxmpufjszjixxxauvxa___68100854.jpg,['']
40,FANC448,Tản nhiệt CPU Cooler Master Hyper 212 LED,24 tháng,849000,689000,img/FAN/250_33693_tan_nhiet_cpu_cooler_master_hyper_212_led_0004_1.jpg,"['- Bốn ống dẫn nhiệt công nghệ Direct Contact giữa CPU và bộ tản nhiệt\r', '- Có thể nâng cấp lên 2 quạt tản nhiệt chỉ bằng thao tác ráp ngàm kẹp quạt tản linh động\r', '- Quạt PWM khổ rộng với thiết kế cánh quạt độc quyền và đèn LED đỏ\r', '- Bộ chân tản đa nền tảng dành cho socket bo mạch chủ Intel và AMD\r', '- Thiết kế ngàm kẹp quạt tối ưu giúp quá trình lắp đặt dễ dàng']"
41,FANC745,Tản Nhiệt Khí CoolerMaster Hyper 212 Spectrum ,24 tháng,999000,749000,img/FAN/250_52775_coolermaster_hyper_212_spectrum__3_.jpg,"['- Hỗ trợ Socket: Intel® LGA 2066/2011-v3 / 2011 / 1200 /1151 / 1150 / 1155 / 1156 / 1366 / 775\r', '- AMD AM4/AM3+ / AM3 / AM2+ / AM2 / FM2+ / FM2 / FM1 \r', '- 4 ống dẫn nhiệt với các lá tản nhiệt nhôm\r', '- Trang bị quạt SF120R với đèn ARGB có hiệu ứng màu sắc vô cùng độc đáo và khả năng điều chỉnh tốc độ cho độ ồn thấp.']"
42,FANC771,Tản nhiệt khí Jonsbo CR-1100 Grey,6 tháng,1199000,1089000,img/FAN/250_54825_jonsbo_cr_1100_grey__2_.jpg,"['- Mẫu sản phẩm tản nhiệt với thiết kế độc đáo gồm đèn RGB ở quạt và logo RGB phát sáng trên nóc.\r', '- Công nghệ ống dẫn nhiệt tiếp xúc trực tiếp với bề mặt CPU - cho khả năng giải nhiệt nhanh chóng.\r', '- 2 quạt làm mát, cho lượng gió thổi qua lớn, tăng cường hiệu suất.\r', '- Tông màu xám đem lại vẻ đẹp cứng cáp và mạnh mẽ.']"
43,FANC772,Tản nhiệt khí Jonsbo CR-1100 Pink,6 tháng,1199000,1089000,img/FAN/250_54826__jonsbo_cr_1100_pink_0005_1__1_.jpg,"['- Mẫu sản phẩm tản nhiệt với thiết kế độc đáo gồm đèn RGB ở quạt và logo RGB phát sáng trên nóc.\r', '- Công nghệ ống dẫn nhiệt tiếp xúc trực tiếp với bề mặt CPU - cho khả năng giải nhiệt nhanh chóng.\r', '- 2 quạt làm mát, cho lượng gió thổi qua lớn, tăng cường hiệu suất.\r', '- Tông màu trắng hồng kết hợp cho phong cách cực kỳ độc đáo.']"
44,FANC707,Tản nhiệt khí Raijintek LETO RGB,24 tháng,0,989000,img/FAN/250_49288_raijintek_leto_rgb_1.jpg,"['- 4 ống đồng tiếp xúc trực tiếp, đem tới hiệu năng cao cấp\r', '- Nước sơn màu đen đem lại cảm giác sang trọng\r', '- Thích hợp đèn RGB\r', '- Tương thích với các hệ thống Intel và AMD trên thị trường']"
45,FANC776,Tản nhiệt khí Thermalright Frost Spirit 140 - Dual fan Extreme Performance CPU Cooler ,12 tháng,1289000,1189000,img/FAN/250_55233_frost_spirit_140_0000_6.jpg,"['- Cấu tạo dạng tháp đôi cho khả năng giải nhiệt nhanh chóng.\r', '- Chất liệu cấu thành đồng tinh khiết mạ Nickel cho khả năng giải nhiệt vượt trội.\r', '- Hỗ trợ socket: Intel: 115x/2011/-3/2066/1200 AMD:AM4\r', '- Kích thước: Dài 140 mm x Rộng 121 mm x Cao 158 mm']"
46,FANS196,Tản nhiệt SSD EK-M.2 NVMe Heatsink - Gold,24 tháng,0,299000,img/FAN/250_42187_ek_m2_nvme_heatsink_gold_0002_3.jpg,['- EK-M.2 NVMe Heatsink là đế tản nhiệt thụ động được thiết kế dành riêng cho các SSD M.2 thế hệ mới. Sản phẩm mang tính đột phá về hiệu năng và thẩm mỹ cho người dùng.']
47,FANA477,Fan Case Freezemod Extreme Digital RGB ( 3 pcs / pack ),24 tháng,699000,649000,img/FAN/250_42737_fan_case_freezemod_extreme_digital_rgb_3_pcs_pack_1.jpg,['']
48,FANA565,Fan Case Vitra Luna A-RGB AURA SYNC 3 IN 1 (3 Fan Pack / Kèm điều khiển),24 tháng,549000,499000,img/FAN/250_54081_fan_case_vitra_luna_argb__1_.jpg,"['- Fan Case Vitra Luna ARGB ( 3 Fan Pack / Kèm điều khiển) là bộ quạt tản nhiệt cao cấp với đèn RGB bắt mắt, rất đẹp mắt khi dùng để trang trí case máy tính. Đồng thời Vitra Luna ARGB còn đem lại hiệu năng tản nhiệt tốt, phù hợp với các cấu hình chơi game cao cấp.\r', '- Một gói sản phẩm bao gồm 3 chiếc quạt tản nhiệt. Điều khiển màu sắc thông qua điều khiển riêng biệt']"
49,KEOT037,Kem tản nhiệt Deepcool Z9 (Xi lanh),24 tháng,0,229000,img/FAN/250_33463_kem_tan_nhiet_deepcool_z9_xi_lanh_0000_1.jpg,"['- - Độ dẫn nhiệt tốt hơn \r', '- - Không dễ cháy. \r', '- - Hiệu năng tốt trong tầm giá \r', '- - Không chứa bất kỳ kim loại hoặc vật liệu dẫn điện khác.']"
50,DENL262,Bộ đèn LED Ambient Ambino Black 29-32-34-35 inches,24 tháng,999000,799000,img/FAN/250_51647_bo_led_dan_man_hinh_ambino_black_8.jpg,"['- Sản phẩm đèn LED Ambient cho màn hình 29-32-34-35 inches\r', '- Kết nối dễ dàng thông qua hệ thống lắp đặt đơn giản, nhanh chóng\r', '- Điều khiển trực tiếp thông qua phần mềm Việt hoá Adrilight']"
51,DENL254,Đèn led EK D-RGB Led for Velocity / Vector / Momentum 20cm,24 tháng,0,199000,img/FAN/250_53135_____n_led_ek_d_rgb_led_for_velocity__vector__momentum_20cm.jpg,['- Dây đèn LED ARGB với chiều dài 20cm và chân cắm  tiêu chuẩn 5v 3pin ARGB']
52,PCMD039,Trọn bộ tản nhiệt nước PC Thermaltake VIEW 37 (Lắp ráp theo yêu cầu),24 tháng,0,11856000,img/FAN/250_45046_modding_pc_thermaltake_view37_ht_34_blood_red_1.jpg,"['- Tản nhiệt nước Custom là giải pháp làm mát cao cấp nhất giành cho các bộ máy tính Desktop PC, tăng khả năng làm mát cho hệ thống từ 20-50%, ngoài ra giảm độ ồn tới 50% do diện tích toả nhiệt lớn cùng vẻ đẹp khó cưỡng là những lý do mà những hệ thống PC Gaming, Workstation ngày càng sử dụng tản nhiệt nước nhiều hơn \r', '- Với các linh kiện được lựa chọn kỹ càng, đến từ các thương hiệu hàng đầu thế giới, những hệ thống Modding PC Made by HANOICOMPUTER đảm bảo hoạt động bền bỉ và đem lại vẻ đẹp độc đáo cho hệ thống của bạn \r', '- Lưu ý: \r', '- - Khách hàng có thể tuỳ chọn màu nước theo ý thích \r', '- - Khách hàng có thể tuỳ biến đường nước theo ý thích, chi phí có thể tăng hoặc giảm tuỳ thuộc đường nước khách hàng yêu cầu  \r']"
53,FANC564,Tản nhiệt nước CPU NZXT Kraken X72 RGB,24 tháng,0,4499000,img/FAN/250_41633_tan_nhiet_nuoc_cpu_nzxt_kraken_x72_rgb_0006_1.jpg,"['- Hiệu năng tản nhiệt ấn tượng, đồ ồn thấp\r', '- Radiator 360mm\r', '- Phần mềm điều chỉnh, theo dõi thông số nhiệt độ là tuỳ chỉnh cụ thể\r', '- Đèn RGB digital đem tới hiệu ứng ánh sáng ấn tượng\r', '- Quạt thế hệ mới cho sức ép gió tốt, tuổi thọ cao\r']"
54,FANC636,Tản nhiệt CPU Thermaltake Water 3.0 360 ARGB Sync Edition (CL-W234-PL12SW-A),24 tháng,4089000,3899000,img/FAN/250_45930_tan_nhiet_cpu_thermaltake_water_3_0_360_argb_sync_edition_cl_w234_pl12sw_a_0004_5.jpg,['']
55,CABS010,Bộ dựng card kèm Riser Lianli O11D-1X RISER Card Cable,24 tháng,0,1699000,img/FAN/250_48712_riser_lian_li_o11d_1x_riser_card_cable.jpg,"['- Bộ dựng card xoay dọc VGA giúp bạn show toàn bộ vẻ đẹp của card đồ hoạ.\r', '- Đã đi kèm dây cable riser']"
56,TOOL054,EK-Loop Modulus Hard Tube Bending Tool - 14mm,24 tháng,849000,799000,img/FAN/250_52145_ek_loop_modulus_hard_tube_bending_tool___14mm_m_0000_1.jpg,['- Sản phẩm sử dụng làm khuôn uốn các góc 90 độ và 45 độ']
57,PCMD017,Trọn bộ tản nhiệt nước PCCooler Master H500P (Lắp ráp theo yêu cầu),24 tháng,0,4705000,img/FAN/250_42488_modding_pc_cooler_master_h500p_ht_14_1.jpg,"['- Tản nhiệt nước Custom là giải pháp làm mát cao cấp nhất giành cho các bộ máy tính Desktop PC, tăng khả năng làm mát cho hệ thống từ 20-50%, ngoài ra giảm độ ồn tới 50% do diện tích toả nhiệt lớn cùng vẻ đẹp khó cưỡng là những lý do mà những hệ thống PC Gaming, Workstation ngày càng sử dụng tản nhiệt nước nhiều hơn \r', '- Với các linh kiện được lựa chọn kỹ càng, đến từ các thương hiệu hàng đầu thế giới, những hệ thống Modding PC Made by HANOICOMPUTER đảm bảo hoạt động bền bỉ và đem lại vẻ đẹp độc đáo cho hệ thống của bạn \r', '- Lưu ý: \r', '- - Khách hàng có thể tuỳ chọn màu nước theo ý thích \r', '- - Khách hàng có thể tuỳ biến đường nước theo ý thích, chi phí có thể tăng hoặc giảm tuỳ thuộc đường nước khách hàng yêu cầu  \r']"
58,FANB030,Block CPU XSPC Raystorm Pro ( Intel ) Black,24 tháng,2249000,1999000,img/FAN/250_35591_block_cpu_xspc_raystorm_pro___intel___black_0002_1__1_.jpg,"['- Block CPU dành cho tản nhiệt nước Custom\r', '- Hỗ trợ các Socket của Intel: 20xx/115x']"
59,FANB084,EK-Annihilator EX/EP Square,24 tháng,0,3199000,img/FAN/250_45823_ek_annihilator_ex_ep_square_0005_6.jpg,['']
60,FANB111,AMD Mounting Kit Classic  ,24 tháng,249000,199000,img/FAN/250_53531_amd_mounting_kit_classic.jpg,"['- Gông bắt block CPU Classic của EK dành cho các dòng CPU AMD.\r', '- Dùng để thay thế gông bắt nguyên bản của dòng block EK-Supremacy Classic']"
61,FAVG072,EK-Vector RTX 2080 - Copper + Acetal,24 tháng,0,3779000,img/FAN/250_43787_ek_vector_rtx_2080___copper_acetal_0001_2.jpg,['']
