,Code,Name,Bao hanh,Base_price,Slase_price,Img_directory,Thong so san pham
18,PWFP035,Nguồn FSP Power Supply HEXA 85+ Series Model HA450 Active PFC  (80 Plus  Bronze/Direct Cable /Micro ATX/Màu Đen),24 tháng,0,1199000,img/PSU/250_40889_fsp_power_supply_hexa_85_series_model_ha450_0000_1.jpg,"['- Đạt tiêu chuẩn ATX12 v2.4 & EPS12 v2.92\r', '- Hiệu suất cao ≧ 85%\r', '- Active PFC ≧ 90%\r', '- Tuân thủ chứng nhận 80 PLUS® Bronze\r', '- Thiết kế đường 12V Single Rail\r']"
19,PWFP037,Nguồn FSP Power Supply HEXA 85 Series Model HA650 Active PFC (80 Plus  Bronze/Direct Cable/Micro ATX/Màu Đen),24 tháng,1599000,1499000,img/PSU/250_40891_fsp_power_supply_hexa_85_series_model_ha650_0000_1.jpg,"['- Đạt tiêu chuẩn ATX12 v2.4 & EPS12 v2.92\r', '- Hiệu suất cao ≧ 85%\r', '- Active PFC ≧ 90%\r', '- Tuân thủ chứng nhận 80 PLUS® Bronze\r', '- Thiết kế đường 12V Single Rail\r']"
20,PWFP049,Nguồn FSP Power Supply FlexGURU Series Model FSP250-50FGBBI  Active PFC (80 Plus /Flex ATX/Màu Đen),24 tháng,1899000,1399000,img/PSU/250_47347_fsp_power_supply_flexguru_series_model_fsp250_50fgbbi_active_pfc_80_plus_flex_atx_0004_5.jpg,"['- Theo tiêu chuẩn Flex ATX v1.22 mới nhất\r', '- 250W: Hiệu suất ≥ 85% khi tải thông thường\r', '- Tuân thủ các tiêu chuẩn an toàn quốc tế UL / EN / IEC 62368-1 và 60950\r', '- Điều khiển tốc độ quạt thông minh\r', '- Quạt bi 40mm yên tĩnh và lâu dài\r']"
21,PWFP028,Nguồn FSP Power Supply AURUM PT Series PT 1200FM   Active PFC (80 Plus  Platinum/Full Modular/Màu Đen),24 tháng,0,4999000,img/PSU/250_34487_fsp_power_supply_aurum_pt_series_pt_1200fm_0001_2.jpg,['']
22,PWFP038,Nguồn FSP Power Supply HYDRO PTM Series Model HPT650M Active PFC (92 Plus  Platinum/Full Modular /Micro ATX/Màu Đen),24 tháng,2999000,2499000,img/PSU/250_40892_fsp_power_supply_hydro_ptm_series_model_hpt650m_0000_1.jpg,"['- Sản phẩm độc đáo với nhãn dán bên có thể thay đổi màu sắc cho phù hợp hệ thống\r', '- Thiết kế mạch điều khiển tốc độ quạt thông minh\r', '- Thiết kế bố trí nhiệt tiên tiến\r', '- Tuân thủ các tiêu chuẩn ATX12 v2.4 & EPS12 v2.92 mới nhất\r', '- Hiệu quả cao ≧ 92%\r']"
23,PWFP043,Nguồn FSP Power Supply HYPER M85+ Series Model HA550M Active PFC (80 Plus  Bronze/Direct Cable/Micro ATX/Màu Đen),60 tháng,0,1699000,img/PSU/250_50352_fsp_power_supply_hyper_m85__series_model_ha550m__0001_2.jpg,"['- Tiêu chuẩn ATX12V V2.4 & EPS12V V2.92\r', '- Hiệu suất cao ≥ 85%\r', '- Active PFC ≧ 0,9\r', '- Đạt Chứng nhận 80PLUS® Bronze\r', '- Thiết kế đường Single Rail 12V\r']"
24,PWJU001,Nguồn Jupistar 500W 24P (Màu Trắng),12 tháng,0,259000,img/PSU/250_50354_1.jpg,['']
25,PWFP010,Nguồn FSP Power Supply HYDRO Series Model HD600  Active PFC (80 Plus  Bronze/Màu Đen),24 tháng,1599000,1499000,img/PSU/250_31135_nguon_fsp_hydro_series_600w_model_hd600_0001_2.jpg,['']
26,PWCO051,Nguồn Corsair SF Series SF600  600W (80 Plus  Gold Certified High Performance SFX/Màu Đen),24 tháng,0,3099000,img/PSU/250_35292_corsair_sf_series_sf600_600w_80_plus_gold_certified_high_performance_sfx_0007_8.jpg,['']
27,PWFP040,Nguồn FSP Power Supply HYDRO-GE Series Model HGE650 Active PFC (80 Plus  Gold/Full Modular/ ATX/Màu Đen),24 tháng,2599000,2299000,img/PSU/250_40894_fsp_power_supply_hydro_ge_series_model_hge650_0001_2.jpg,"['- Tuân thủ ATX12 v2.4 & EPS12 v2.92\r', '- Hiệu quả cao ≧ 90%\r', '- PFC hoạt động ≧ 0,9\r', '- Đạt chứng nhận 80PLUS® GOLD\r', '- Nhãn dán có thể thay đổi cho những người đam mê DIY và game thủ\r']"
28,PWGM004,Nguồn GAMEMAX VP350 - 350W (Tray/Màu Đen),24 tháng,0,449000,img/PSU/250_50770_nguon_gamemax_vp350_350w_mau_den_0003_1__1_.jpg,"['- Nguồn Gamemax phiên bản đặc biệt dùng cho máy văn phòng , máy chơi game có màng bọc chống côn trung phòng tránh cháy nổ .\r', '- Mạch in(PCB) 2 lớp đồng, nguồn hoạt động ổn định hơn, mát hơn, mạnh mẽ hơn.\r', '- Lá tản nhiệt mạnh mẽ đảm bảo hệ thống chạy liên tục""\r', '- Hệ dây mở rộng, hoàn hảo cho hệ thống đi dây máng cáp\r', '- Nguồn có chức năng ECO tiết kiệm điện chống ồn']"
29,PWFP011,Nguồn FSP Power Supply HYDRO Series Model HD700  Active PFC (80 Plus  Bronze/Màu Đen),24 tháng,1799000,1699000,img/PSU/250_31136_nguon_fsp_hydro_series_700w_model_hd700_0001_2.jpg,['']
30,PWFP053,FSP Power Supply HYDRO G PRO Series Model HG2-1000 - Active PFC - 80 Plus Gold - Full Modular,24 tháng,3899000,3599000,img/PSU/250_51460_fsp_power_supply_hydro_g_pro_series_model_hg2_1000_active_pfc_80_plus_gold_full_modular_0001_2.jpg,"['- Hiệu suất trên 90%\r', '- Hệ thống tuỳ chỉnh quạt thông minh\r', '- Quạt 120mm trang bị trục bi bền bỉ\r', '- Dây cable đen phù hợp với thiết kế các cỗ máy cao cấp\r', '- Dòng 12V singe rail mạnh mẽ\r']"
31,PWFP041,Nguồn FSP Power Supply HYDRO PTM+ Series 1200W Active PFC (80 Plus  Platinum/Full Modular/Màu Đen),24 tháng,0,13999000,img/PSU/250_41279_fsp_power_supply_hydro_ptm_series_1200w_active_pfc_80_plus_platinum_full_modular_0004_5.jpg,"['- Tiêu chuẩn ATX12V v2.4 & EPS12V v2.92\r', '- Hiệu suất cao ≥ 92%\r', '- PFC hoạt động ≥ 0,9\r', '- Tuân thủ chứng nhận 80PLUS® PLATINUM\r', '- Hệ thống làm mát hybrid với Quạt 135mm & làm mát bằng chất lỏng\r']"
32,PWFP042,Nguồn FSP Power Supply HYPER K Series HP500 Active PFC (80 Plus  Standard/Màu Đen),24 tháng,1139000,999000,img/PSU/250_41683_fsp_power_supply_hyper_k_series_hp500___active_pfc___80_plus_standard_box__kem_day_nguon_0001_2.jpg,"['- Đạt tiêu chuẩn ATX 12V v2.4 & EPS 12V v2.92\r', '- Đạt hiệu suất 85%\r', '- Active PFC, hệ số công suất ≧ 99%\r', '- Thiết kế đường Sngle Rail 12V\r', '- Đầu nối card đồ họa PCI-Express 6 + 2 pin\r']"
33,PWFP046,Nguồn FSP Power Supply AX Series 350ATX  Model AX270-50WPN   Active PFC (Tray/không kèm dây nguồn/có cable PCI-E/Màu Trắng),24 tháng,479000,399000,img/PSU/250_45512_fsp_power_supply_ax_series_350atx_model_ax250_50wpn_active_pfc_tray_khong_kem_day_nguon_co_pci_e_0001_2.jpg,"['- Nguồn Máy Tính Power FSP ATX 350W Công Suất Thực\r', '- Giá thành hợp lý, thích hợp cho các máy tính văn phòng\r', '- Có kèm cable PCI-E, có thể sử dụng cho các card đồ hoạ rời']"
34,PWAE004,Nguồn Aero Cool Lux RGB 550W ( 80 Plus Bronze/Màu Đen/Led RGB),36 tháng,1059000,959000,img/PSU/250_52590__aero_cool_lux_rgb_550w__4_.jpg,"['- Tích hợp lên tới 13 hiệu ứng LED RGB\r', '- Khả năng đồng bộ LED RGB 5v với mainboard\r', '- Tăng cường độ thoáng khí lên tới 30%\r', '- Tiêu chuẩn 80Plus 230V EU Bronze hiệu suất trên 88%\r', '- Quạt màu đen 12cm với khả năng điều chỉnh tốc độ dựa trên nhiệt độ\r']"
35,PWCO073,Nguồn Corsair RM Series RM850 - 850W (80 Plus  Gold Certified Full Modular/Màu Đen),24 tháng,0,3249000,img/PSU/250_48214____nh______i_di___n_0007_8.jpg,"['- Chứng nhận 80 PLUS Gold: hoạt động hiệu quả , tiết kiệm điện năng, ít tiếng ồn và nhiệt độ mát hơn.\r', '- Tự điều chỉnh tiếng ồn khi hoạt động: quạt 135mm với đường cong quạt được tính toán đặc biệt đảm bảo tiếng ồn khi hoạt động được giữ ở mức tối thiểu, ngay cả khi hoạt động tối đa công suất\r', '- Sử dụng tụ điện 105 ° C: tụ điện cấp công nghiệp cho hiệu suất cao và hoạt động ổn định\r', '- Tương thích với chế độ chờ mới nhất của Microsoft: thời gian thức dậy cực nhanh và hiệu quả tải thấp tốt hơn.\r', '- Chế độ quạt Zero RPM: ở mức tải thấp và trung bình Quạt làm mát tắt hoàn toàn cho hoạt động gần như im lặng.']"
36,PWJE008,Nguồn Jetek M600 600W (Màu Đen/Led RGB ),24 tháng,0,1149000,img/PSU/250_49300_nguon_may_tinh_jetek_m_rgb_80_plus_white__1_.jpg,"['- Hiệu suất cao lên tới 80%\r', '- Thiết kế cấu truc tổ ong, tối ưu luồng gió lưu thông làm mát\r', '- Ngõ ra điện áp +12V tăng cường công suất, mở rộng khả năng sử dụng\r', '- Quạt làm mát 12cm đem lại sự yên tĩnh khi hoạt động\r', '- DC to DC Converter\r']"
37,PWAE005,Nguồn Aero Cool Lux RGB 650W ( 80 Plus Bronze/Màu Đen/Led RGB),36 tháng,1349000,1199000,img/PSU/250_52591__aero_cool_lux_rgb_650w__4_.jpg,"['- Tích hợp lên tới 13 hiệu ứng LED RGB\r', '- Khả năng đồng bộ LED RGB 5v với mainboard\r', '- Tăng cường độ thoáng khí lên tới 30%\r', '- Tiêu chuẩn 80Plus 230V EU Bronze hiệu suất trên 88%\r', '- Quạt màu đen 12cm với khả năng điều chỉnh tốc độ dựa trên nhiệt độ\r']"
38,PWGM001,Nguồn GAMEMAX VP450 - 450W (Màu Đen),24 tháng,0,649000,img/PSU/250_50763_nguon_gamemax_vp450_450w_mau_den_0005_1__1_.jpg,"['- Nguồn Gamemax phiên bản đặc biệt dùng cho máy văn phòng , máy chơi game có màng bọc chống côn trung phòng tránh cháy nổ .\r', '- Mạch in(PCB) 2 lớp đồng, nguồn hoạt động ổn định hơn, mát hơn, mạnh mẽ hơn.\r', '- Lá tản nhiệt mạnh mẽ đảm bảo hệ thống chạy liên tục""\r', '- Hệ dây mở rộng, hoàn hảo cho hệ thống đi dây máng cáp\r', '- Nguồn có chức năng ECO tiết kiệm điện chống ồn']"
39,PWCO072,Nguồn Corsair RM Series RM750 - 750W (80 Plus  Gold Certified Full Modular/Màu Đen),24 tháng,0,2949000,img/PSU/250_48213_nguon_corsair_rm_series_rm750_750_watt_80_plus_gold_certified_fully_modular_0007_8.jpg,"['- Chứng nhận 80 PLUS Gold: hoạt động hiệu quả , tiết kiệm điện năng, ít tiếng ồn và nhiệt độ mát hơn.\r', '- Tự điều chỉnh tiếng ồn khi hoạt động: quạt 140mm với đường cong quạt được tính toán đặc biệt đảm bảo tiếng ồn khi hoạt động được giữ ở mức tối thiểu, ngay cả khi hoạt động tối đa công suất\r', '- Sử dụng tụ điện 105 ° C: tụ điện cấp công nghiệp cho hiệu suất cao và hoạt động ổn định\r', '- Tương thích với chế độ chờ mới nhất của Microsoft: thời gian thức dậy cực nhanh và hiệu quả tải thấp tốt hơn.\r', '- Chế độ quạt Zero RPM: ở mức tải thấp và trung bình Quạt làm mát tắt hoàn toàn cho hoạt động gần như im lặng.']"
40,PWFP011,Nguồn FSP Power Supply HYDRO Series Model HD700  Active PFC (80 Plus  Bronze/Màu Đen),24 tháng,1799000,1699000,img/PSU/250_31136_nguon_fsp_hydro_series_700w_model_hd700_0001_2.jpg,['']
41,PWFP053,FSP Power Supply HYDRO G PRO Series Model HG2-1000 - Active PFC - 80 Plus Gold - Full Modular,24 tháng,3899000,3599000,img/PSU/250_51460_fsp_power_supply_hydro_g_pro_series_model_hg2_1000_active_pfc_80_plus_gold_full_modular_0001_2.jpg,"['- Hiệu suất trên 90%\r', '- Hệ thống tuỳ chỉnh quạt thông minh\r', '- Quạt 120mm trang bị trục bi bền bỉ\r', '- Dây cable đen phù hợp với thiết kế các cỗ máy cao cấp\r', '- Dòng 12V singe rail mạnh mẽ\r']"
42,PWFP041,Nguồn FSP Power Supply HYDRO PTM+ Series 1200W Active PFC (80 Plus  Platinum/Full Modular/Màu Đen),24 tháng,0,13999000,img/PSU/250_41279_fsp_power_supply_hydro_ptm_series_1200w_active_pfc_80_plus_platinum_full_modular_0004_5.jpg,"['- Tiêu chuẩn ATX12V v2.4 & EPS12V v2.92\r', '- Hiệu suất cao ≥ 92%\r', '- PFC hoạt động ≥ 0,9\r', '- Tuân thủ chứng nhận 80PLUS® PLATINUM\r', '- Hệ thống làm mát hybrid với Quạt 135mm & làm mát bằng chất lỏng\r']"
43,PWFP042,Nguồn FSP Power Supply HYPER K Series HP500 Active PFC (80 Plus  Standard/Màu Đen),24 tháng,1139000,999000,img/PSU/250_41683_fsp_power_supply_hyper_k_series_hp500___active_pfc___80_plus_standard_box__kem_day_nguon_0001_2.jpg,"['- Đạt tiêu chuẩn ATX 12V v2.4 & EPS 12V v2.92\r', '- Đạt hiệu suất 85%\r', '- Active PFC, hệ số công suất ≧ 99%\r', '- Thiết kế đường Sngle Rail 12V\r', '- Đầu nối card đồ họa PCI-Express 6 + 2 pin\r']"
44,PWFP046,Nguồn FSP Power Supply AX Series 350ATX  Model AX270-50WPN   Active PFC (Tray/không kèm dây nguồn/có cable PCI-E/Màu Trắng),24 tháng,479000,399000,img/PSU/250_45512_fsp_power_supply_ax_series_350atx_model_ax250_50wpn_active_pfc_tray_khong_kem_day_nguon_co_pci_e_0001_2.jpg,"['- Nguồn Máy Tính Power FSP ATX 350W Công Suất Thực\r', '- Giá thành hợp lý, thích hợp cho các máy tính văn phòng\r', '- Có kèm cable PCI-E, có thể sử dụng cho các card đồ hoạ rời']"
45,PWAE004,Nguồn Aero Cool Lux RGB 550W ( 80 Plus Bronze/Màu Đen/Led RGB),36 tháng,1059000,959000,img/PSU/250_52590__aero_cool_lux_rgb_550w__4_.jpg,"['- Tích hợp lên tới 13 hiệu ứng LED RGB\r', '- Khả năng đồng bộ LED RGB 5v với mainboard\r', '- Tăng cường độ thoáng khí lên tới 30%\r', '- Tiêu chuẩn 80Plus 230V EU Bronze hiệu suất trên 88%\r', '- Quạt màu đen 12cm với khả năng điều chỉnh tốc độ dựa trên nhiệt độ\r']"
46,PWCO073,Nguồn Corsair RM Series RM850 - 850W (80 Plus  Gold Certified Full Modular/Màu Đen),24 tháng,0,3249000,img/PSU/250_48214____nh______i_di___n_0007_8.jpg,"['- Chứng nhận 80 PLUS Gold: hoạt động hiệu quả , tiết kiệm điện năng, ít tiếng ồn và nhiệt độ mát hơn.\r', '- Tự điều chỉnh tiếng ồn khi hoạt động: quạt 135mm với đường cong quạt được tính toán đặc biệt đảm bảo tiếng ồn khi hoạt động được giữ ở mức tối thiểu, ngay cả khi hoạt động tối đa công suất\r', '- Sử dụng tụ điện 105 ° C: tụ điện cấp công nghiệp cho hiệu suất cao và hoạt động ổn định\r', '- Tương thích với chế độ chờ mới nhất của Microsoft: thời gian thức dậy cực nhanh và hiệu quả tải thấp tốt hơn.\r', '- Chế độ quạt Zero RPM: ở mức tải thấp và trung bình Quạt làm mát tắt hoàn toàn cho hoạt động gần như im lặng.']"
47,PWJE008,Nguồn Jetek M600 600W (Màu Đen/Led RGB ),24 tháng,0,1149000,img/PSU/250_49300_nguon_may_tinh_jetek_m_rgb_80_plus_white__1_.jpg,"['- Hiệu suất cao lên tới 80%\r', '- Thiết kế cấu truc tổ ong, tối ưu luồng gió lưu thông làm mát\r', '- Ngõ ra điện áp +12V tăng cường công suất, mở rộng khả năng sử dụng\r', '- Quạt làm mát 12cm đem lại sự yên tĩnh khi hoạt động\r', '- DC to DC Converter\r']"
48,PWAE005,Nguồn Aero Cool Lux RGB 650W ( 80 Plus Bronze/Màu Đen/Led RGB),36 tháng,1349000,1199000,img/PSU/250_52591__aero_cool_lux_rgb_650w__4_.jpg,"['- Tích hợp lên tới 13 hiệu ứng LED RGB\r', '- Khả năng đồng bộ LED RGB 5v với mainboard\r', '- Tăng cường độ thoáng khí lên tới 30%\r', '- Tiêu chuẩn 80Plus 230V EU Bronze hiệu suất trên 88%\r', '- Quạt màu đen 12cm với khả năng điều chỉnh tốc độ dựa trên nhiệt độ\r']"
49,PWGM001,Nguồn GAMEMAX VP450 - 450W (Màu Đen),24 tháng,0,649000,img/PSU/250_50763_nguon_gamemax_vp450_450w_mau_den_0005_1__1_.jpg,"['- Nguồn Gamemax phiên bản đặc biệt dùng cho máy văn phòng , máy chơi game có màng bọc chống côn trung phòng tránh cháy nổ .\r', '- Mạch in(PCB) 2 lớp đồng, nguồn hoạt động ổn định hơn, mát hơn, mạnh mẽ hơn.\r', '- Lá tản nhiệt mạnh mẽ đảm bảo hệ thống chạy liên tục""\r', '- Hệ dây mở rộng, hoàn hảo cho hệ thống đi dây máng cáp\r', '- Nguồn có chức năng ECO tiết kiệm điện chống ồn']"
50,PWCO072,Nguồn Corsair RM Series RM750 - 750W (80 Plus  Gold Certified Full Modular/Màu Đen),24 tháng,0,2949000,img/PSU/250_48213_nguon_corsair_rm_series_rm750_750_watt_80_plus_gold_certified_fully_modular_0007_8.jpg,"['- Chứng nhận 80 PLUS Gold: hoạt động hiệu quả , tiết kiệm điện năng, ít tiếng ồn và nhiệt độ mát hơn.\r', '- Tự điều chỉnh tiếng ồn khi hoạt động: quạt 140mm với đường cong quạt được tính toán đặc biệt đảm bảo tiếng ồn khi hoạt động được giữ ở mức tối thiểu, ngay cả khi hoạt động tối đa công suất\r', '- Sử dụng tụ điện 105 ° C: tụ điện cấp công nghiệp cho hiệu suất cao và hoạt động ổn định\r', '- Tương thích với chế độ chờ mới nhất của Microsoft: thời gian thức dậy cực nhanh và hiệu quả tải thấp tốt hơn.\r', '- Chế độ quạt Zero RPM: ở mức tải thấp và trung bình Quạt làm mát tắt hoàn toàn cho hoạt động gần như im lặng.']"
51,PWGM002,Nguồn GAMEMAX VP500 - 500W (80 Plus/Màu Đen),24 tháng,0,769000,img/PSU/250_50764_nguon_gamemax_vp500_500w_80_plus_mau_den_0003_1__1_.jpg,"['- Nguồn Gamemax phiên bản đặc biệt dùng cho máy văn phòng , máy chơi game có màng bọc chống côn trung phòng tránh cháy nổ .\r', '- Mạch in(PCB) 2 lớp đồng, nguồn hoạt động ổn định hơn, mát hơn, mạnh mẽ hơn.\r', '- Lá tản nhiệt mạnh mẽ đảm bảo hệ thống chạy liên tục""\r', '- Hệ dây mở rộng, hoàn hảo cho hệ thống đi dây máng cáp\r', '- Nguồn có chức năng ECO tiết kiệm điện chống ồn']"
52,PWAS001,Nguồn Asus ROG Thor 850W Platinum - RGB 850W 80 Plus Platinum Full Modular,120 tháng,0,5689000,img/PSU/250_45769_rog_thor_850p_4.jpg,['']
53,PWGM003,Nguồn GAMEMAX VP600 - 600W (80 Plus/Màu Đen),24 tháng,0,869000,img/PSU/250_50765_nguon_gamemax_vp600_600w_80_plus_mau_den__4_.jpg,"['- Nguồn Gamemax phiên bản đặc biệt dùng cho máy văn phòng , máy chơi game có màng bọc chống côn trung phòng tránh cháy nổ .\r', '- Mạch in(PCB) 2 lớp đồng, nguồn hoạt động ổn định hơn, mát hơn, mạnh mẽ hơn.\r', '- Lá tản nhiệt mạnh mẽ đảm bảo hệ thống chạy liên tục""\r', '- Hệ dây mở rộng, hoàn hảo cho hệ thống đi dây máng cáp\r', '- Nguồn có chức năng ECO tiết kiệm điện chống ồn']"
54,PWAS002,Nguồn Asus ROG Thor 1200W Platinum - RGB 1200W 80 Plus Platinum Full Modular,120 tháng,0,9189000,img/PSU/250_45770_rog_thor_1200p_4.jpg,['']
